,0
54,"Polarismooc198,""ykt1508201715978"""
55,"Polarismooc198,""ykt1508201715978"""
56,"mooc1536160726951,""axb～～"""
57,"mooc1536160726951,""axb～～"""
58,"豫财大——20183400602——宋玉茹,""axb～～"""
59,"豫财大——20183400602——宋玉茹,""axb～～"""
60,"zhangzhishan,""axb～～"""
61,"zhangzhishan,""axb～～"""
62,"03徐子林,""axb～～"""
63,"03徐子林,""axb～～"""
64,"axb～～,""axb～～"""
65,"zhangzhishan,""mooc22824917951666149"""
66,"zhangzhishan,""mooc22824917951666149"""
67,"tangyanli0327,""mooc22824917951666149"""
68,"tangyanli0327,""mooc22824917951666149"""
69,"nannerl,""mooc22824917951666149"""
70,"nannerl,""mooc22824917951666149"""
71,"Polarismooc198,""mooc22824917951666149"""
72,"Polarismooc198,""mooc22824917951666149"""
73,"chatterminator,""mooc22824917951666149"""
74,"鲨子,""axb～～"""
75,"鲨子,""axb～～"""
76,"鲸歌mooc40,""axb～～"""
77,"鲸歌mooc40,""axb～～"""
78,"Polarismooc198,""axb～～"""
79,"mooc22825105514727291,""mooc72672294982087899"""
80,"mooc22825105514727291,""mooc72672294982087899"""
81,"鲨子,""mooc72672294982087899"""
82,"鲨子,""mooc72672294982087899"""
83,"Polarismooc198,""mooc72672294982087899"""
84,"Polarismooc198,""mooc72672294982087899"""
85,"mooc45338409950762381,""mooc72672294982087899"""
86,"陌mooc788,""陌mooc788"""
87,"陌mooc788,""陌mooc788"""
88,"旺逍遥mooc,""陌mooc788"""
89,"鲸歌mooc40,""mooc9307828538199333"""
90,"鲸歌mooc40,""mooc9307828538199333"""
91,"Polarismooc198,""mooc9307828538199333"""
92,"Polarismooc198,""mooc9307828538199333"""
93,"03徐子林,""mooc9307828538199333"""
94,"Polarismooc198,""一只猹真名狗獾"""
95,"Polarismooc198,""一只猹真名狗獾"""
96,"mooc50098419834764652,""一只猹真名狗獾"""
97,"mooc50098419834764652,""一只猹真名狗獾"""
98,"03徐子林,""一只猹真名狗獾"""
99,"03徐子林,""一只猹真名狗獾"""
100,"mooc52617726582219701,""mooc1536278887184"""
101,"mooc52617726582219701,""mooc1536278887184"""
102,"高傭,""mooc1536278887184"""
103,"高傭,""mooc1536278887184"""
104,"mooc57286815068347739,""mooc1536278887184"""
105,"mooc57286815068347739,""mooc1536278887184"""
106,"18学前3班翟夏鑫,""mooc1536278887184"""
107,"18学前3班翟夏鑫,""mooc1536278887184"""
108,"yzu201806725,""mooc1536278887184"""
109,"yzu201806725,""mooc1536278887184"""
110,"白头翁mooc4,""mooc1536278887184"""
111,"白头翁mooc4,""mooc1536278887184"""
112,"冰雪心mooc3,""mooc1536278887184"""
113,"冰雪心mooc3,""mooc1536278887184"""
114,"Veramooc135,""mooc1536278887184"""
115,"间歇性积极患者,""mooc1536278887184"""
116,"间歇性积极患者,""mooc1536278887184"""
117,"越过山丘mooc43,""mooc1536278887184"""
118,"间歇性积极患者,""MindyWho"""
119,"几分从前mooc,""王秀梅"""
120,"几分从前mooc,""王秀梅"""
121,"鲸歌mooc40,""王秀梅"""
122,"鲸歌mooc40,""王秀梅"""
123,"Polarismooc198,""王秀梅"""
124,"Polarismooc198,""王秀梅"""
125,"03徐子林,""王秀梅"""
126,"03徐子林,""王秀梅"""
127,"chatterminator,""王秀梅"""
128,"越过山丘mooc43,""miniani"""
129,"越过山丘mooc43,""miniani"""
130,"miniani,""miniani"""
131,"间歇性积极患者,""淑月宝宝"""
132,"旺逍遥mooc,""1510750444"""
133,"旺逍遥mooc,""1510750444"""
134,"鲸歌mooc40,""1510750444"""
135,"鲸歌mooc40,""1510750444"""
136,"Polarismooc198,""1510750444"""
137,"Polarismooc198,""1510750444"""
138,"chatterminator,""1510750444"""
139,"chatterminator,""1510750444"""
140,"mooc49851299986336783,""一只猹真名狗獾"""
141,"mooc49851299986336783,""一只猹真名狗獾"""
142,"旺逍遥mooc,""一只猹真名狗獾"""
143,"旺逍遥mooc,""一只猹真名狗獾"""
144,"鲸歌mooc40,""一只猹真名狗獾"""
145,"鲸歌mooc40,""一只猹真名狗獾"""
146,"越过山丘mooc43,""一只猹真名狗獾"""
147,"越过山丘mooc43,""一只猹真名狗獾"""
148,"旺逍遥mooc,""mooc65805638516766672"""
149,"旺逍遥mooc,""mooc65805638516766672"""
150,"鲸歌mooc40,""mooc65805638516766672"""
151,"鲸歌mooc40,""mooc65805638516766672"""
152,"chatterminator,""mooc65805638516766672"""
153,"间歇性积极患者,""任丽宇星立"""
154,"间歇性积极患者,""任丽宇星立"""
155,"与花怜尔,""任丽宇星立"""
156,"与花怜尔,""任丽宇星立"""
157,"汤天琪,""任丽宇星立"""
158,"汤天琪,""任丽宇星立"""
159,"mooc1489483255750,""任丽宇星立"""
160,"mooc1489483255750,""任丽宇星立"""
161,"鲸歌mooc40,""任丽宇星立"""
162,"鲸歌mooc40,""任丽宇星立"""
163,"Polarismooc198,""任丽宇星立"""
164,"Polarismooc198,""任丽宇星立"""
165,"陌mooc788,""任丽宇星立"""
166,"陌mooc788,""任丽宇星立"""
167,"03徐子林,""任丽宇星立"""
168,"旺逍遥mooc,""任丽宇星立"""
169,"旺逍遥mooc,""任丽宇星立"""
170,"鲸歌mooc40,""任丽宇星立"""
171,"鲸歌mooc40,""任丽宇星立"""
172,"chatterminator,""任丽宇星立"""
173,"时光依旧mooc18,""今年也要超美丽"""
174,"时光依旧mooc18,""今年也要超美丽"""
175,"鲨子,""今年也要超美丽"""
176,"鲨子,""今年也要超美丽"""
177,"mooc49851299986336783,""今年也要超美丽"""
178,"mooc49851299986336783,""今年也要超美丽"""
179,"旺逍遥mooc,""今年也要超美丽"""
180,"旺逍遥mooc,""今年也要超美丽"""
181,"鲸歌mooc40,""今年也要超美丽"""
182,"间歇性积极患者,""axb～～"""
183,"mooc73968237879087024,""王青青青青"""
184,"mooc73968237879087024,""王青青青青"""
185,"间歇性积极患者,""王青青青青"""
186,"mooc22825105514727291,""GB-国宝"""
187,"mooc22825105514727291,""GB-国宝"""
188,"03徐子林,""GB-国宝"""
189,"淑月宝宝,""mooc53877562740155811"""
190,"淑月宝宝,""mooc53877562740155811"""
191,"g郭雪晴,""mooc53877562740155811"""
192,"g郭雪晴,""mooc53877562740155811"""
193,"mooc22825105514727291,""睡不醒的笨猪mooc"""
194,"mooc22825105514727291,""睡不醒的笨猪mooc"""
195,"睡不醒的笨猪mooc,""睡不醒的笨猪mooc"""
196,"睡不醒的笨猪mooc,""睡不醒的笨猪mooc"""
197,"旺逍遥mooc,""axb～～"""
198,"旺逍遥mooc,""axb～～"""
199,"鲸歌mooc40,""axb～～"""
200,"鲸歌mooc40,""axb～～"""
201,"axb～～,""axb～～"""
202,"axb～～,""axb～～"""
203,"间歇性积极患者,""axb～～"""
204,"zhangzhishan,""我爱三重门"""
205,"zhangzhishan,""我爱三重门"""
206,"axb～～,""深夜的酒很烈清晨的粥浓"""
207,"axb～～,""深夜的酒很烈清晨的粥浓"""
208,"间歇性积极患者,""深夜的酒很烈清晨的粥浓"""
209,"淑月宝宝,""睡不醒的笨猪mooc"""
210,"淑月宝宝,""睡不醒的笨猪mooc"""
211,"我爱三重门,""睡不醒的笨猪mooc"""
212,"yzu201806725,""睡不醒的笨猪mooc"""
213,"yzu201806725,""睡不醒的笨猪mooc"""
214,"mooc22825105514727291,""睡不醒的笨猪mooc"""
215,"mooc22825105514727291,""睡不醒的笨猪mooc"""
216,"冰雪心mooc3,""睡不醒的笨猪mooc"""
217,"冰雪心mooc3,""睡不醒的笨猪mooc"""
218,"03徐子林,""睡不醒的笨猪mooc"""
219,"03徐子林,""睡不醒的笨猪mooc"""
220,"wss吴思思,""睡不醒的笨猪mooc"""
221,"wss吴思思,""睡不醒的笨猪mooc"""
222,"mooc1489380006142,""吃情绪的怪物"""
223,"mooc1489380006142,""吃情绪的怪物"""
224,"mooc1489380006142,""吃情绪的怪物"""
225,"时光依旧mooc18,""吃情绪的怪物"""
226,"时光依旧mooc18,""吃情绪的怪物"""
227,"旺逍遥mooc,""mooc22825556064905907"""
228,"旺逍遥mooc,""mooc22825556064905907"""
229,"鲸歌mooc40,""mooc22825556064905907"""
230,"鲸歌mooc40,""mooc22825556064905907"""
231,"7ykt1460433580436,""Vege青"""
232,"7ykt1460433580436,""Vege青"""
233,"chatterminator,""我爱三重门"""
234,"chatterminator,""我爱三重门"""
235,"Kamorous,""我爱三重门"""
236,"Kamorous,""我爱三重门"""
237,"ykt1503971464358,""我爱三重门"""
238,"ykt1503971464358,""我爱三重门"""
239,"chatterminator,""mooc73968237879087024"""
240,"yzu201806717,""一朵fei云惹"""
241,"间歇性积极患者,""有鸿鹄之志"""
242,"间歇性积极患者,""有鸿鹄之志"""
243,"jasmineljing,""jasmineljing"""
244,"jasmineljing,""jasmineljing"""
245,"间歇性积极患者,""jasmineljing"""
246,"mooc1489380006142,""jasmineljing"""
247,"mooc1489380006142,""jasmineljing"""
248,"mooc1483476517,""Kamorous"""
249,"mooc1483476517,""Kamorous"""
250,"mooc87720118280251156,""hwbBOBO"""
251,"mooc87720118280251156,""hwbBOBO"""
252,"我爱三重门,""hwbBOBO"""
253,"Kamorous,""hwbBOBO"""
254,"mooc50886467855262080,""智能狗"""
255,"mooc50886467855262080,""智能狗"""
256,"hwbBOBO,""智能狗"""
257,"间歇性积极患者,""热敏纸"""
258,"洛阳师院白格子KY,""哈哈哈哈哈3648916"""
259,"洛阳师院白格子KY,""哈哈哈哈哈3648916"""
260,"李美洁52,""哈哈哈哈哈3648916"""
261,"李美洁52,""哈哈哈哈哈3648916"""
262,"mooc53877562740155811,""哈哈哈哈哈3648916"""
263,"mooc53877562740155811,""哈哈哈哈哈3648916"""
264,"Kamorous,""哈哈哈哈哈3648916"""
265,"Kamorous,""哈哈哈哈哈3648916"""
266,"惜尔悦,""sunnysmile1006"""
267,"惜尔悦,""sunnysmile1006"""
268,"mooc53877562740155811,""sunnysmile1006"""
269,"睡不醒的笨猪mooc,""mooc87720118280251156"""
270,"睡不醒的笨猪mooc,""mooc87720118280251156"""
271,"最爱梵高,""mooc87720118280251156"""
272,"最爱梵高,""mooc87720118280251156"""
273,"mooc53877562740155811,""mooc87720118280251156"""
274,"yzu201806717,""mooc87720118280251156"""
275,"yzu201806717,""mooc87720118280251156"""
276,"间歇性积极患者,""樂思樂想"""
277,"热敏纸,""Kamorous"""
278,"热敏纸,""Kamorous"""
279,"间歇性积极患者,""mooc75333421724207062"""
280,"zhangzhishan,""学海小胖虎"""
281,"zhangzhishan,""学海小胖虎"""
282,"星般闪烁,""学海小胖虎"""
283,"星般闪烁,""学海小胖虎"""
284,"成亿爱心天使,""学海小胖虎"""
285,"成亿爱心天使,""学海小胖虎"""
286,"杜金梅mooc,""学海小胖虎"""
287,"杜金梅mooc,""学海小胖虎"""
288,"间歇性积极患者,""晓雯-xiao-wen"""
289,"海波mooc57,""tangyanli0327"""
290,"yzu201806725,""mooc52964191485868127"""
291,"yzu201806725,""mooc52964191485868127"""
292,"小妍1978,""mooc52964191485868127"""
293,"小妍1978,""mooc52964191485868127"""
294,"mooc22825105514727291,""mooc52964191485868127"""
295,"mooc22825105514727291,""mooc52964191485868127"""
296,"mooc22825105514727291,""mooc52964191485868127"""
297,"冰雪心mooc3,""mooc52964191485868127"""
298,"冰雪心mooc3,""mooc52964191485868127"""
299,"03徐子林,""mooc52964191485868127"""
300,"03徐子林,""mooc52964191485868127"""
301,"旺逍遥mooc,""mooc52964191485868127"""
302,"旺逍遥mooc,""mooc52964191485868127"""
303,"鲸歌mooc40,""mooc52964191485868127"""
304,"鲸歌mooc40,""mooc52964191485868127"""
305,"惜尔悦,""mooc52964191485868127"""
306,"惜尔悦,""mooc52964191485868127"""
307,"熊香菜很酷,""mooc52964191485868127"""
308,"zhangzhishan,""猫咪小橙子"""
309,"zhangzhishan,""猫咪小橙子"""
310,"间歇性积极患者,""猫咪小橙子"""
311,"间歇性积极患者,""猫咪小橙子"""
312,"Polarismooc198,""天坑mooc1490366199744"""
313,"Polarismooc198,""天坑mooc1490366199744"""
314,"熊香菜很酷,""天坑mooc1490366199744"""
315,"熊香菜很酷,""天坑mooc1490366199744"""
316,"Kamorous,""杜王町一般住民"""
317,"Kamorous,""杜王町一般住民"""
318,"海波mooc57,""杜王町一般住民"""
319,"海波mooc57,""杜王町一般住民"""
320,"海波mooc57,""dokkun"""
321,"海波mooc57,""dokkun"""
322,"间歇性积极患者,""dokkun"""
323,"间歇性积极患者,""dokkun"""
324,"mooc陈松林,""dokkun"""
325,"报关1802陆韵琪,""mooc22825556064905907"""
326,"mooc87720118280251156,""mooc22825556064905907"""
327,"mooc87720118280251156,""mooc22825556064905907"""
328,"熊香菜很酷,""不谋而合呀"""
329,"熊香菜很酷,""不谋而合呀"""
330,"mooc53877562740155811,""不谋而合呀"""
331,"mooc53877562740155811,""不谋而合呀"""
332,"mooc50886467855262080,""不谋而合呀"""
333,"mooc50886467855262080,""不谋而合呀"""
334,"sunnysmile1006,""不谋而合呀"""
335,"最爱梵高,""不谋而合呀"""
336,"最爱梵高,""不谋而合呀"""
337,"最爱梵高,""不谋而合呀"""
338,"熊香菜很酷,""不谋而合呀"""
339,"熊香菜很酷,""不谋而合呀"""
340,"热敏纸,""不谋而合呀"""
341,"冰雪心mooc3,""王青青青青"""
342,"冰雪心mooc3,""王青青青青"""
343,"旺逍遥mooc,""王青青青青"""
344,"旺逍遥mooc,""王青青青青"""
345,"鲸歌mooc40,""王青青青青"""
346,"鲸歌mooc40,""王青青青青"""
347,"Polarismooc198,""王青青青青"""
348,"Polarismooc198,""王青青青青"""
349,"chatterminator,""王青青青青"""
350,"chatterminator,""王青青青青"""
351,"wss吴思思,""王青青青青"""
352,"wss吴思思,""王青青青青"""
353,"mooc87720118280251156,""王青青青青"""
354,"mooc87720118280251156,""王青青青青"""
355,"我爱三重门,""肯爱千金轻一笑"""
356,"mooc陈松林,""淑月宝宝"""
357,"zhangzhishan,""七月与安生mooc21"""
358,"zhangzhishan,""七月与安生mooc21"""
359,"睡不醒的笨猪mooc,""七月与安生mooc21"""
360,"惜尔悦,""痒氧氜-生科1801张济薇"""
361,"惜尔悦,""痒氧氜-生科1801张济薇"""
362,"yzu201806725,""糖不不甜"""
363,"yzu201806725,""糖不不甜"""
364,"深泓的小涡,""糖不不甜"""
365,"深泓的小涡,""糖不不甜"""
366,"鲸歌mooc40,""糖不不甜"""
367,"鲸歌mooc40,""糖不不甜"""
368,"03徐子林,""糖不不甜"""
369,"03徐子林,""糖不不甜"""
370,"睡不醒的笨猪mooc,""张mooc751"""
371,"睡不醒的笨猪mooc,""张mooc751"""
372,"几分从前mooc,""张mooc751"""
373,"几分从前mooc,""张mooc751"""
374,"wss吴思思,""张mooc751"""
375,"间歇性积极患者,""hzyholiday163com"""
376,"间歇性积极患者,""hzyholiday163com"""
377,"熊香菜很酷,""hzyholiday163com"""
378,"熊香菜很酷,""hzyholiday163com"""
379,"小妍1978,""hzyholiday163com"""
380,"小妍1978,""hzyholiday163com"""
381,"miniani,""dhjahjbjc"""
382,"miniani,""dhjahjbjc"""
383,"1510750444,""dhjahjbjc"""
384,"1510750444,""dhjahjbjc"""
385,"熊香菜很酷,""dhjahjbjc"""
386,"海波mooc57,""糖不不甜"""
387,"海波mooc57,""糖不不甜"""
388,"yzu201806725,""时间的越狱者"""
389,"yzu201806725,""时间的越狱者"""
390,"小妍1978,""时间的越狱者"""
391,"小妍1978,""时间的越狱者"""
392,"mooc22825105514727291,""时间的越狱者"""
393,"mooc22825105514727291,""时间的越狱者"""
394,"旺逍遥mooc,""时间的越狱者"""
395,"旺逍遥mooc,""时间的越狱者"""
396,"文慧418,""赵鑫"""
397,"文慧418,""赵鑫"""
398,"江畔何人初见月mooc12,""最爱樱桃小丸子呀"""
399,"江畔何人初见月mooc12,""最爱樱桃小丸子呀"""
400,"zhangzhishan,""最爱樱桃小丸子呀"""
401,"zhangzhishan,""最爱樱桃小丸子呀"""
402,"mooc_Elena,""任丽宇星立"""
403,"mooc_Elena,""任丽宇星立"""
404,"wss吴思思,""任丽宇星立"""
405,"wss吴思思,""任丽宇星立"""
406,"mooc83001977340395038,""任丽宇星立"""
407,"摩登莽兔,""一只猹真名狗獾"""
408,"摩登莽兔,""一只猹真名狗獾"""
409,"Judy文希,""一只猹真名狗獾"""
410,"Judy文希,""一只猹真名狗獾"""
411,"诸神黄昏mooc14,""糖不不甜"""
412,"诸神黄昏mooc14,""糖不不甜"""
413,"zhangzhishan,""糖不不甜"""
414,"zhangzhishan,""糖不不甜"""
415,"间歇性积极患者,""糖不不甜"""
416,"最爱樱桃小丸子呀,""W330"""
417,"最爱樱桃小丸子呀,""W330"""
418,"鲸歌mooc40,""mooc87720118280251156"""
419,"鲸歌mooc40,""mooc87720118280251156"""
420,"Polarismooc198,""mooc87720118280251156"""
421,"Polarismooc198,""mooc87720118280251156"""
422,"mooc87720118280251156,""mooc87720118280251156"""
423,"mooc87720118280251156,""mooc87720118280251156"""
424,"小妍1978,""mooc87720118280251156"""
425,"Polarismooc198,""与花怜尔"""
426,"Polarismooc198,""与花怜尔"""
427,"03徐子林,""与花怜尔"""
428,"03徐子林,""与花怜尔"""
429,"chatterminator,""与花怜尔"""
430,"chatterminator,""与花怜尔"""
431,"海波mooc57,""与花怜尔"""
432,"海波mooc57,""与花怜尔"""
433,"张mooc751,""睡不醒的笨猪mooc"""
434,"张mooc751,""睡不醒的笨猪mooc"""
435,"七月与安生mooc21,""套马的小齐"""
436,"七月与安生mooc21,""套马的小齐"""
437,"zheyoudanyouth163com,""套马的小齐"""
438,"zheyoudanyouth163com,""套马的小齐"""
439,"mooc_Elena,""套马的小齐"""
440,"mooc_Elena,""套马的小齐"""
441,"最爱樱桃小丸子呀,""套马的小齐"""
442,"最爱樱桃小丸子呀,""套马的小齐"""
443,"糖不不甜,""套马的小齐"""
444,"糖不不甜,""套马的小齐"""
445,"最爱樱桃小丸子呀,""mooc54180868984461033"""
446,"最爱樱桃小丸子呀,""mooc54180868984461033"""
447,"一只猹真名狗獾,""mooc54180868984461033"""
448,"一只猹真名狗獾,""mooc54180868984461033"""
449,"W330,""mooc54180868984461033"""
450,"W330,""mooc54180868984461033"""
451,"宗梦林527,""mooc54180868984461033"""
452,"yzu201806725,""我头发飞哪了"""
453,"yzu201806725,""我头发飞哪了"""
454,"冰雪心mooc3,""我头发飞哪了"""
455,"冰雪心mooc3,""我头发飞哪了"""
456,"03徐子林,""我头发飞哪了"""
457,"03徐子林,""我头发飞哪了"""
458,"熊香菜很酷,""我头发飞哪了"""
459,"熊香菜很酷,""我头发飞哪了"""
460,"惜尔悦,""我头发飞哪了"""
461,"惜尔悦,""我头发飞哪了"""
462,"mooc87720118280251156,""我头发飞哪了"""
463,"mooc87720118280251156,""我头发飞哪了"""
464,"间歇性积极患者,""我头发飞哪了"""
465,"间歇性积极患者,""我头发飞哪了"""
466,"Kamorous,""我头发飞哪了"""
467,"月幽沐,""我头发飞哪了"""
468,"深泓的小涡,""空空如也mooc88"""
469,"深泓的小涡,""空空如也mooc88"""
470,"Polarismooc198,""空空如也mooc88"""
471,"Polarismooc198,""空空如也mooc88"""
472,"小妍1978,""空空如也mooc88"""
473,"小妍1978,""空空如也mooc88"""
474,"03徐子林,""空空如也mooc88"""
475,"03徐子林,""空空如也mooc88"""
476,"chatterminator,""空空如也mooc88"""
477,"chatterminator,""空空如也mooc88"""
478,"间歇性积极患者,""燃99"""
479,"你好mooc442,""一只猹真名狗獾"""
480,"熊香菜很酷,""睡不醒的笨猪mooc"""
481,"熊香菜很酷,""睡不醒的笨猪mooc"""
482,"张mooc751,""睡不醒的笨猪mooc"""
483,"张mooc751,""睡不醒的笨猪mooc"""
484,"Vege青,""睡不醒的笨猪mooc"""
485,"Vege青,""睡不醒的笨猪mooc"""
486,"Rootlesstree-,""睡不醒的笨猪mooc"""
487,"Rootlesstree-,""睡不醒的笨猪mooc"""
488,"TJU心理学-洛玖玖,""睡不醒的笨猪mooc"""
489,"摩登莽兔,""睡不醒的笨猪mooc"""
490,"间歇性积极患者,""套马的小齐"""
491,"糖不不甜,""一只猹真名狗獾"""
492,"糖不不甜,""一只猹真名狗獾"""
493,"Enjoltaire,""一只猹真名狗獾"""
494,"Enjoltaire,""一只猹真名狗獾"""
495,"mooc_Elena,""一只猹真名狗獾"""
496,"间歇性积极患者,""靜止的風"""
497,"间歇性积极患者,""靜止的風"""
498,"Judy文希,""靜止的風"""
499,"Judy文希,""靜止的風"""
500,"MindyWho,""ace懵9"""
501,"MindyWho,""ace懵9"""
502,"一只猹真名狗獾,""ace懵9"""
503,"一只猹真名狗獾,""ace懵9"""
504,"纯生mooc10,""ace懵9"""
505,"摩登莽兔,""随心mooc743"""
506,"摩登莽兔,""随心mooc743"""
507,"黑夜无泪,""随心mooc743"""
508,"黑夜无泪,""随心mooc743"""
509,"北林180802306,""随心mooc743"""
510,"汤天琪,""FAFU3185302004李兵兵"""
511,"汤天琪,""FAFU3185302004李兵兵"""
512,"惜尔悦,""FAFU3185302004李兵兵"""
513,"惜尔悦,""FAFU3185302004李兵兵"""
514,"GB-国宝,""FAFU3185302004李兵兵"""
515,"GB-国宝,""FAFU3185302004李兵兵"""
516,"mooc54503387618124290,""FAFU3185302004李兵兵"""
517,"mooc54503387618124290,""FAFU3185302004李兵兵"""
518,"mooc87720118280251156,""FAFU3185302004李兵兵"""
519,"mooc87720118280251156,""FAFU3185302004李兵兵"""
520,"流光飞舞的爱情,""FAFU3185302004李兵兵"""
521,"流光飞舞的爱情,""FAFU3185302004李兵兵"""
522,"Kamorous,""FAFU3185302004李兵兵"""
523,"Kamorous,""FAFU3185302004李兵兵"""
524,"最爱樱桃小丸子呀,""FAFU3185302004李兵兵"""
525,"纯生mooc10,""FAFU3185302004李兵兵"""
526,"纯生mooc10,""FAFU3185302004李兵兵"""
527,"Nicole_Chen,""FAFU3185302004李兵兵"""
528,"Nicole_Chen,""FAFU3185302004李兵兵"""
529,"君剑study1,""FAFU3185302004李兵兵"""
530,"君剑study1,""FAFU3185302004李兵兵"""
531,"奔跑啊,""FAFU3185302004李兵兵"""
532,"nicegirl805,""agatha"""
533,"宗梦林527,""动医1701班 田甜"""
534,"宗梦林527,""动医1701班 田甜"""
535,"Salem-H,""动医1701班 田甜"""
536,"Salem-H,""动医1701班 田甜"""
537,"黄佳丽MOOC5,""动医1701班 田甜"""
538,"黄佳丽MOOC5,""动医1701班 田甜"""
539,"Yjacky,""动医1701班 田甜"""
540,"Yjacky,""动医1701班 田甜"""
541,"zheyoudanyouth163com,""动医1701班 田甜"""
542,"zheyoudanyouth163com,""动医1701班 田甜"""
543,"nicegirl805,""mooc1533953176335"""
544,"nicegirl805,""mooc1533953176335"""
545,"燃99,""mooc1533953176335"""
546,"燃99,""mooc1533953176335"""
547,"逗米mooc53835930990255717,""mooc1533953176335"""
548,"DarkmanX,""糖不不甜"""
549,"DarkmanX,""糖不不甜"""
550,"fantinemooc3,""糖不不甜"""
551,"糖不不甜,""mooc53399634513460980"""
552,"海波mooc57,""高桥无风"""
553,"海波mooc57,""高桥无风"""
554,"痒氧氜-生科1801张济薇,""高桥无风"""
555,"痒氧氜-生科1801张济薇,""高桥无风"""
556,"mooc65805638516766672,""高桥无风"""
557,"间歇性积极患者,""nicegirl805"""
558,"Blue Ocean 777777,""mooc77472501672725029"""
559,"yzu201806725,""mooc21324847162423205"""
560,"yzu201806725,""mooc21324847162423205"""
561,"豫中医18中医本1班刘洁,""mooc21324847162423205"""
562,"豫中医18中医本1班刘洁,""mooc21324847162423205"""
563,"mooc22825105514727291,""mooc21324847162423205"""
564,"mooc22825105514727291,""mooc21324847162423205"""
565,"冰雪心mooc3,""mooc21324847162423205"""
566,"冰雪心mooc3,""mooc21324847162423205"""
567,"陌mooc788,""mooc21324847162423205"""
568,"陌mooc788,""mooc21324847162423205"""
569,"nicegirl805,""mooc21324847162423205"""
570,"nicegirl805,""mooc21324847162423205"""
571,"Polarismooc198,""mooc21324847162423205"""
572,"Polarismooc198,""mooc21324847162423205"""
573,"杜鸣雨,""mooc21324847162423205"""
574,"zheyoudanyouth163com,""mooc21324847162423205"""
575,"zheyoudanyouth163com,""mooc21324847162423205"""
576,"nicegirl805,""mooc21324847162423205"""
577,"nicegirl805,""mooc21324847162423205"""
578,"mooc53807254150915875,""mooc21324847162423205"""
579,"mooc53807254150915875,""mooc21324847162423205"""
580,"初见zh,""mooc21324847162423205"""
581,"初见zh,""mooc21324847162423205"""
582,"奔跑啊,""mooc21324847162423205"""
583,"奔跑啊,""mooc21324847162423205"""
584,"wss吴思思,""mooc21324847162423205"""
585,"wss吴思思,""mooc21324847162423205"""
586,"nicegirl805,""mooc21324847162423205"""
587,"张彭洁卉,""mooc21324847162423205"""
588,"张彭洁卉,""mooc21324847162423205"""
589,"纯生mooc10,""mooc21324847162423205"""
590,"间歇性积极患者,""万象守衡"""
591,"万象守衡,""小慧mooc50"""
592,"mooc52964191485868127,""北林180802306"""
593,"mooc52964191485868127,""北林180802306"""
594,"张mooc751,""北林180802306"""
595,"张mooc751,""北林180802306"""
596,"余欢123,""北林180802306"""
597,"余欢123,""北林180802306"""
598,"睡不醒的笨猪mooc,""北林180802306"""
599,"睡不醒的笨猪mooc,""北林180802306"""
600,"mooc65805638516766672,""北林180802306"""
